id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
17490,Morera,16/01/2012 09:03,Alto (> 8 mts),130.0,Grande,-68.8354644867,-32.8679966789,4,Cuarta Oeste,1173332.70145,1,alto
46159,Morera,27/09/2011 10:34,Alto (> 8 mts),148.0,Grande,-68.824658337,-32.8741305277,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
43834,Fresno americano,17/10/2011 17:20,Medio (4 - 8 mts),130.0,Grande,-68.8323156445,-32.8813158475,3,Parque O'Higgins,1531146.02653,0,alto
11073,Fresno europeo,22/03/2011 09:45,Medio (4 - 8 mts),90.0,Grande,-68.8551114682,-32.880226605,6,Residencial Norte,2694682.37982,0,medio
1583,Fresno europeo,30/11/2011 10:40,Bajo (2 - 4 mts),22.0,Mediano,-68.8724380476,-32.8756628692,7,Residencial Parque,1786336.08966,0,bajo
19997,Morera,11/08/2011 11:02,Alto (> 8 mts),210.0,Grande,-68.8345369578,-32.8668963962,4,Cuarta Oeste,1173332.70145,1,muy alto
12115,Morera,20/01/2011 09:46,Medio (4 - 8 mts),25.0,Mediano,-68.8475272158,-32.8684064143,6,Residencial Norte,2694682.37982,0,bajo
11065,Paraiso,31/03/2011 12:36,Medio (4 - 8 mts),65.0,Grande,-68.8551490327,-32.8797952416,6,Residencial Norte,2694682.37982,0,medio
26509,Conifera,04/11/2011 09:38,Bajo (2 - 4 mts),20.0,Chico,-68.8309259971,-32.8919966329,3,Parque O'Higgins,1531146.02653,0,bajo
10867,Braquiquito,30/03/2011 09:59,Medio (4 - 8 mts),53.0,Mediano,-68.8513844172,-32.8790228945,6,Residencial Norte,2694682.37982,0,bajo
7247,Morera,01/06/2011 10:15,Alto (> 8 mts),142.0,Grande,-68.854195998,-32.901973858,5,Residencial Sur,2423808.92355,0,alto
10851,Morera,17/03/2011 10:11,Muy bajo (1 - 2 mts),8.0,Chico,-68.8529781398,-32.8781960632,6,Residencial Norte,2694682.37982,0,bajo
23250,Morera,27/01/2012 12:47,Medio (4 - 8 mts),124.0,Grande,-68.8522386519,-32.9016330027,2,Barrio Civico,2366816.36021,0,alto
3846,Morera,31/08/2011 10:09,Bajo (2 - 4 mts),26.0,Mediano,-68.8290711584,-32.8704457944,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
17131,Morera,15/08/2011 13:43,Alto (> 8 mts),110.0,Grande,-68.8365223545,-32.8624860206,4,Cuarta Oeste,1173332.70145,1,medio
3895,Morera,01/09/2011 11:21,Medio (4 - 8 mts),196.0,Grande,-68.8194260342,-32.8709315187,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
35407,Morera,17/06/2011 16:52,Muy bajo (1 - 2 mts),16.0,Chico,-68.855959231,-32.8834556331,5,Residencial Sur,2423808.92355,0,bajo
40571,Morera,15/04/2011 12:17,Alto (> 8 mts),90.0,Grande,-68.8459269266,-32.8845863014,1,Parque Central,1655357.93265,0,medio
34747,Fresno americano,30/03/2011 12:52,Alto (> 8 mts),107.0,Grande,-68.8503741804,-32.8786497795,6,Residencial Norte,2694682.37982,0,medio
17114,Morera,16/08/2011 08:59,Alto (> 8 mts),110.0,Grande,-68.8366590951,-32.8634101664,4,Cuarta Oeste,1173332.70145,0,medio
33502,Pltano,16/06/2011 13:55,Alto (> 8 mts),130.0,Grande,-68.8546694094,-32.8900441583,5,Residencial Sur,2423808.92355,0,alto
28608,Morera,25/02/2011 08:33,Alto (> 8 mts),115.0,Grande,-68.8487256744,-32.8911219691,2,Barrio Civico,2366816.36021,0,alto
15576,Paraiso sombrilla,16/11/2011 16:46,Bajo (2 - 4 mts),70.0,Grande,-68.8612269592,-32.8708829974,7,Residencial Parque,1786336.08966,0,medio
8415,Fresno europeo,16/02/2011 18:12,Bajo (2 - 4 mts),52.0,Mediano,-68.8370098386,-32.9013288189,2,Barrio Civico,2366816.36021,0,bajo
15148,Paraiso,21/11/2011 12:48,Muy bajo (1 - 2 mts),12.0,Chico,-68.8597076669,-32.8689598608,6,Residencial Norte,2694682.37982,0,bajo
173,Paraiso sombrilla,26/02/2012 19:50,Bajo (2 - 4 mts),40.0,Mediano,-68.8567490006,-32.8645912485,6,Residencial Norte,2694682.37982,0,bajo
31733,Morera,18/05/2011 09:30,Alto (> 8 mts),104.0,Grande,-68.8603619222,-32.890908153,5,Residencial Sur,2423808.92355,0,medio
18083,Morera,02/08/2011 07:33,Medio (4 - 8 mts),60.0,Mediano,-68.8402354755,-32.8684821298,4,Cuarta Oeste,1173332.70145,0,bajo
14798,Prunas,05/12/2011 18:12,Bajo (2 - 4 mts),16.0,Chico,-68.8797791735,-32.8687632944,8,Aeroparque,2203364.73622,0,bajo
40270,Fresno europeo,11/04/2011 11:48,Muy bajo (1 - 2 mts),5.0,Chico,-68.8461516925,-32.8812312898,1,Parque Central,1655357.93265,0,bajo
29958,Morera,28/04/2011 10:12,Alto (> 8 mts),145.0,Grande,-68.8423551815,-32.8863697255,1,Parque Central,1655357.93265,0,alto
42807,Morera,07/10/2011 18:21,Medio (4 - 8 mts),64.0,Grande,-68.8313840748,-32.8776862625,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
25716,Morera,04/02/2011 08:40,Alto (> 8 mts),128.0,Grande,-68.8411805896,-32.9021091633,2,Barrio Civico,2366816.36021,0,alto
5585,Caducifolio,15/04/2011 11:07,Alto (> 8 mts),48.0,Mediano,-68.8387945962,-32.8810800576,1,Parque Central,1655357.93265,0,bajo
4565,Paraiso,08/08/2011 13:09,Alto (> 8 mts),190.0,Grande,-68.8391574053,-32.8642240813,4,Cuarta Oeste,1173332.70145,0,muy alto
39599,Morera,25/10/2010 10:22,Medio (4 - 8 mts),48.0,Mediano,-68.8477474526,-32.8687148385,6,Residencial Norte,2694682.37982,0,bajo
34057,Morera,30/05/2011 12:39,Medio (4 - 8 mts),110.0,Grande,-68.8563532518,-32.8849732742,5,Residencial Sur,2423808.92355,0,medio
39264,Paraiso,29/12/2010 10:06,Alto (> 8 mts),160.0,Grande,-68.8554342206,-32.8713975813,6,Residencial Norte,2694682.37982,0,muy alto
23080,Caducifolio,19/01/2011 14:56,Medio (4 - 8 mts),96.0,Grande,-68.8472816021,-32.9006979892,2,Barrio Civico,2366816.36021,0,medio
11941,Morera,12/05/2010 11:12,Medio (4 - 8 mts),111.0,Grande,-68.851686583,-32.8676195283,6,Residencial Norte,2694682.37982,0,alto
15159,Paraiso,21/11/2011 12:38,Bajo (2 - 4 mts),22.0,Mediano,-68.8594057108,-32.8687989921,6,Residencial Norte,2694682.37982,0,bajo
43418,Fresno europeo,26/10/2011 16:47,Medio (4 - 8 mts),100.0,Grande,-68.8312874621,-32.8801627328,3,Parque O'Higgins,1531146.02653,0,medio
35763,Jacarand,21/03/2011 09:13,Medio (4 - 8 mts),44.0,Mediano,-68.8542770261,-32.8742735448,6,Residencial Norte,2694682.37982,0,bajo
44763,Morera,24/08/2011 09:41,Medio (4 - 8 mts),36.0,Mediano,-68.8236872973,-32.8687711664,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
31484,Morera,19/05/2011 11:07,Medio (4 - 8 mts),80.0,Grande,-68.8588825769,-32.8912373392,5,Residencial Sur,2423808.92355,0,medio
38543,Fresno europeo,20/12/2010 10:49,Muy bajo (1 - 2 mts),5.0,Chico,-68.8532935434,-32.8716010415,6,Residencial Norte,2694682.37982,0,bajo
47765,Morera,15/09/2011 14:05,Alto (> 8 mts),110.0,Grande,-68.8267667766,-32.8721616661,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
15377,lamo blanco,15/11/2011 14:06,Bajo (2 - 4 mts),40.0,Mediano,-68.8606489626,-32.8697507163,7,Residencial Parque,1786336.08966,0,bajo
19852,Morera,30/06/2011 09:39,Alto (> 8 mts),165.0,Grande,-68.8338342908,-32.8634302512,4,Cuarta Oeste,1173332.70145,1,muy alto
1439,Acer,22/11/2011 12:43,Bajo (2 - 4 mts),33.0,Mediano,-68.8707478633,-32.8782466114,7,Residencial Parque,1786336.08966,0,bajo
28109,Morera,14/03/2011 16:46,Alto (> 8 mts),152.0,Grande,-68.8473721136,-32.8924834671,2,Barrio Civico,2366816.36021,1,alto
22307,Fresno europeo,09/06/2011 10:51,Alto (> 8 mts),105.0,Grande,-68.8580943389,-32.8978330761,5,Residencial Sur,2423808.92355,0,medio
20068,Morera,15/08/2011 13:50,Alto (> 8 mts),145.0,Grande,-68.833866521,-32.8656843512,4,Cuarta Oeste,1173332.70145,0,alto
6209,Fresno europeo,18/04/2011 18:27,Muy bajo (1 - 2 mts),7.0,Chico,-68.8387943229,-32.8851487235,3,Parque O'Higgins,1531146.02653,0,bajo
30271,Pltano,04/03/2011 13:11,Alto (> 8 mts),130.0,Grande,-68.8416741156,-32.8893705971,3,Parque O'Higgins,1531146.02653,0,alto
16273,Morera,21/07/2011 10:30,Alto (> 8 mts),180.0,Grande,-68.8427967992,-32.8637657229,4,Cuarta Oeste,1173332.70145,0,muy alto
45433,Morera,09/09/2011 09:21,Medio (4 - 8 mts),270.0,Grande,-68.8258396622,-32.873241706,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
18625,Pltano,04/07/2011 11:08,Alto (> 8 mts),280.0,Grande,-68.8357223452,-32.8761614635,1,Parque Central,1655357.93265,0,muy alto
36751,Morera,21/03/2011 16:24,Alto (> 8 mts),104.0,Grande,-68.8573810961,-32.880570132,7,Residencial Parque,1786336.08966,1,medio
14307,Morera,06/12/2011 09:45,Medio (4 - 8 mts),142.0,Grande,-68.8770185333,-32.867786498,8,Aeroparque,2203364.73622,0,alto
11414,Fresno europeo,28/01/2011 13:45,Alto (> 8 mts),114.0,Grande,-68.8513915896,-32.9007147843,2,Barrio Civico,2366816.36021,0,alto
19356,Paraiso sombrilla,19/07/2011 10:28,Medio (4 - 8 mts),60.0,Mediano,-68.8368037337,-32.870854908,4,Cuarta Oeste,1173332.70145,0,bajo
47843,Morera,21/09/2011 09:35,Alto (> 8 mts),122.0,Grande,-68.8279579729,-32.8732034381,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
40313,Olmo comun,11/04/2011 12:06,Medio (4 - 8 mts),140.0,Grande,-68.846107331,-32.8807667651,1,Parque Central,1655357.93265,0,alto
5380,lamo blanco,25/04/2011 09:17,Medio (4 - 8 mts),120.0,Grande,-68.8448576596,-32.8770802159,1,Parque Central,1655357.93265,0,alto
36162,Pltano,04/04/2011 12:28,Alto (> 8 mts),205.0,Grande,-68.8523474583,-32.8768182991,6,Residencial Norte,2694682.37982,0,muy alto
28759,Morera,02/03/2011 08:39,Alto (> 8 mts),230.0,Grande,-68.8491696386,-32.8873769077,5,Residencial Sur,2423808.92355,0,muy alto
9001,Fresno europeo,18/01/2011 11:18,Bajo (2 - 4 mts),25.0,Mediano,-68.8452730369,-32.8675440908,4,Cuarta Oeste,1173332.70145,0,bajo
29718,Morera,02/03/2011 18:11,Alto (> 8 mts),88.0,Grande,-68.8429752105,-32.8943791262,2,Barrio Civico,2366816.36021,1,medio
5836,Paraiso,03/05/2011 11:20,Medio (4 - 8 mts),70.0,Grande,-68.8434463169,-32.8736142966,1,Parque Central,1655357.93265,1,medio
4596,Paraiso,03/08/2011 07:54,Bajo (2 - 4 mts),34.0,Mediano,-68.8359497498,-32.8678041416,4,Cuarta Oeste,1173332.70145,0,bajo
22040,Fresno europeo,16/05/2011 10:00,Muy bajo (1 - 2 mts),12.0,Chico,-68.8571664289,-32.8936819339,5,Residencial Sur,2423808.92355,0,bajo
21081,Morera,23/06/2011 09:54,Muy bajo (1 - 2 mts),15.0,Chico,-68.8627193072,-32.9003582308,5,Residencial Sur,2423808.92355,0,bajo
28788,Morera,18/04/2011 10:51,Alto (> 8 mts),220.0,Grande,-68.8476866235,-32.886252079,1,Parque Central,1655357.93265,0,muy alto
33772,Fresno europeo,11/05/2011 13:18,Medio (4 - 8 mts),150.0,Grande,-68.856654822,-32.8855755901,5,Residencial Sur,2423808.92355,0,alto
1479,Paraiso sombrilla,25/11/2011 11:32,Muy bajo (1 - 2 mts),30.0,Mediano,-68.8716295673,-32.8770860306,7,Residencial Parque,1786336.08966,0,bajo
46071,Morera,21/09/2011 07:45,Alto (> 8 mts),170.0,Grande,-68.8228487181,-32.874107716,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
29306,Morera,22/02/2011 12:09,Alto (> 8 mts),200.0,Grande,-68.8440017595,-32.8882288247,2,Barrio Civico,2366816.36021,0,muy alto
18307,Pltano,03/08/2011 09:18,Alto (> 8 mts),220.0,Grande,-68.8383181333,-32.8685212706,4,Cuarta Oeste,1173332.70145,0,muy alto
29493,Pltano,18/02/2011 10:55,Alto (> 8 mts),162.0,Grande,-68.8443048016,-32.8920860769,2,Barrio Civico,2366816.36021,0,muy alto
34161,Morera,10/03/2011 12:57,Medio (4 - 8 mts),60.0,Mediano,-68.8568193316,-32.8730548655,6,Residencial Norte,2694682.37982,0,bajo
20989,Paraiso,22/06/2011 11:12,Alto (> 8 mts),165.0,Grande,-68.8636162476,-32.9004666244,5,Residencial Sur,2423808.92355,0,muy alto
9022,Palo borracho,10/01/2011 09:52,Bajo (2 - 4 mts),33.0,Mediano,-68.8450799489,-32.8681084417,4,Cuarta Oeste,1173332.70145,0,bajo
43194,Morera,11/10/2011 15:54,Alto (> 8 mts),180.0,Grande,-68.8282355401,-32.880724446,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
17019,Morera,09/08/2011 11:55,Alto (> 8 mts),190.0,Grande,-68.8391885919,-32.8640403018,4,Cuarta Oeste,1173332.70145,0,muy alto
22314,Braquiquito,09/06/2011 10:34,Medio (4 - 8 mts),56.0,Mediano,-68.8576002772,-32.8981179906,5,Residencial Sur,2423808.92355,0,bajo
20863,Fresno europeo,26/05/2011 11:58,Bajo (2 - 4 mts),55.0,Mediano,-68.8594667617,-32.8957043283,5,Residencial Sur,2423808.92355,0,bajo
15272,Fresno europeo,21/11/2011 12:29,Muy bajo (1 - 2 mts),22.0,Mediano,-68.8583817088,-32.8705135953,6,Residencial Norte,2694682.37982,0,bajo
22637,Paraiso,22/06/2011 09:23,Medio (4 - 8 mts),65.0,Grande,-68.8609509223,-32.9015454258,5,Residencial Sur,2423808.92355,1,medio
47771,Pltano,15/09/2011 13:50,Alto (> 8 mts),150.0,Grande,-68.8275358325,-32.8721972726,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
44556,Morera,20/10/2011 09:24,Muy bajo (1 - 2 mts),16.0,Chico,-68.8341517538,-32.8859345922,3,Parque O'Higgins,1531146.02653,0,bajo
41042,Pltano,30/09/2011 11:33,Alto (> 8 mts),198.0,Grande,-68.8395459791,-32.8805865121,1,Parque Central,1655357.93265,0,muy alto
47857,Morera,21/09/2011 08:59,Alto (> 8 mts),148.0,Grande,-68.8291981089,-32.873424159,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
8543,Morera,17/02/2011 10:01,Muy bajo (1 - 2 mts),13.0,Chico,-68.839781084,-32.8988788553,2,Barrio Civico,2366816.36021,0,bajo
42748,Paraiso,26/09/2011 10:10,Bajo (2 - 4 mts),42.0,Mediano,-68.8270902849,-32.8776299166,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
4401,Tilo,27/07/2011 09:46,Bajo (2 - 4 mts),25.0,Mediano,-68.8409962356,-32.8686240943,4,Cuarta Oeste,1173332.70145,0,bajo
37406,Paraiso,03/01/2011 12:12,Alto (> 8 mts),150.0,Grande,-68.856768382,-32.871779669,6,Residencial Norte,2694682.37982,0,alto
11485,Paraiso,18/02/2011 14:10,Alto (> 8 mts),210.0,Grande,-68.8538566942,-32.8656193038,6,Residencial Norte,2694682.37982,0,muy alto
34402,Morera,23/03/2011 12:53,Alto (> 8 mts),190.0,Grande,-68.850840369,-32.8758804601,6,Residencial Norte,2694682.37982,0,muy alto
7439,Perenne,17/06/2011 09:50,Muy bajo (1 - 2 mts),22.0,Mediano,-68.8610648271,-32.899466462,5,Residencial Sur,2423808.92355,0,bajo
14807,Olmo bola,05/12/2011 17:48,Bajo (2 - 4 mts),46.0,Mediano,-68.8798961775,-32.8691606333,8,Aeroparque,2203364.73622,0,bajo
30639,Morera,01/02/2011 13:39,Alto (> 8 mts),130.0,Grande,-68.854539935,-32.8680306547,6,Residencial Norte,2694682.37982,0,alto
42995,Morera,05/10/2011 12:16,Medio (4 - 8 mts),94.0,Grande,-68.8336037844,-32.8779876162,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
48331,Fresno americano,19/08/2011 09:41,Medio (4 - 8 mts),30.0,Mediano,-68.8273427998,-32.8675364352,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
6507,Pltano,06/05/2011 09:24,Medio (4 - 8 mts),32.0,Mediano,-68.8527555821,-32.8916935615,5,Residencial Sur,2423808.92355,0,bajo
30978,Morera,10/02/2011 12:53,Muy bajo (1 - 2 mts),5.0,Chico,-68.8558233062,-32.8635454843,6,Residencial Norte,2694682.37982,0,bajo
32185,Fresno europeo,10/05/2011 13:45,Bajo (2 - 4 mts),7.0,Chico,-68.8587955886,-32.8858477216,5,Residencial Sur,2423808.92355,0,bajo
12454,Morera,24/01/2011 14:18,Bajo (2 - 4 mts),20.0,Chico,-68.8489178722,-32.8674689522,6,Residencial Norte,2694682.37982,0,bajo
30219,Morera,10/03/2011 09:57,Alto (> 8 mts),140.0,Grande,-68.8432333698,-32.8903760098,2,Barrio Civico,2366816.36021,0,alto
46804,Morera,07/09/2011 10:45,Alto (> 8 mts),236.0,Grande,-68.8328983566,-32.8718151031,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
33468,Fresno europeo,15/06/2011 10:05,Medio (4 - 8 mts),70.0,Grande,-68.8569859704,-32.8895932203,5,Residencial Sur,2423808.92355,0,medio
30637,lamo blanco,07/02/2011 12:36,Alto (> 8 mts),180.0,Grande,-68.8582422831,-32.8671478614,6,Residencial Norte,2694682.37982,0,muy alto
18994,Morera,13/07/2011 09:46,Alto (> 8 mts),148.0,Grande,-68.8410428588,-32.8715096954,4,Cuarta Oeste,1173332.70145,1,alto
5696,Morera,29/04/2011 13:57,Bajo (2 - 4 mts),20.0,Chico,-68.8392989986,-32.8748372497,1,Parque Central,1655357.93265,0,bajo
11589,Fresno europeo,10/05/2010 12:26,Medio (4 - 8 mts),110.0,Grande,-68.8524008006,-32.8665848502,6,Residencial Norte,2694682.37982,0,medio
7813,Fresno europeo,11/05/2011 10:24,Medio (4 - 8 mts),100.0,Grande,-68.8581718681,-32.8849816228,5,Residencial Sur,2423808.92355,0,medio
3306,Morera,26/09/2011 08:51,Alto (> 8 mts),61.0,Grande,-68.8292723703,-32.8755304784,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
30717,Morera,07/02/2011 09:02,Alto (> 8 mts),135.0,Grande,-68.8560244487,-32.8667781584,6,Residencial Norte,2694682.37982,0,alto
32347,Fresno europeo,09/05/2011 11:25,Alto (> 8 mts),100.0,Grande,-68.8518137461,-32.8928163938,5,Residencial Sur,2423808.92355,0,medio
3433,Caducifolio,19/08/2011 09:30,Bajo (2 - 4 mts),22.0,Mediano,-68.829057366,-32.8673909606,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
3708,Ailanthus,26/08/2011 11:09,Bajo (2 - 4 mts),23.0,Mediano,-68.8229216643,-32.8699045794,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
30955,Fresno europeo,11/02/2011 09:00,Bajo (2 - 4 mts),76.0,Grande,-68.8552813337,-32.8640201874,6,Residencial Norte,2694682.37982,0,medio
36046,Morera,18/03/2011 13:25,Alto (> 8 mts),58.0,Mediano,-68.857282843,-32.8749314598,6,Residencial Norte,2694682.37982,0,bajo
33996,Fresno europeo,26/05/2011 09:56,Medio (4 - 8 mts),110.0,Grande,-68.8528904729,-32.8841809895,5,Residencial Sur,2423808.92355,0,medio
45390,Fresno europeo,16/09/2011 09:18,Alto (> 8 mts),133.0,Grande,-68.8246648301,-32.8715466921,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
23568,Paraiso,01/02/2011 15:46,Alto (> 8 mts),128.0,Grande,-68.8517865658,-32.9027198993,2,Barrio Civico,2366816.36021,0,alto
38224,Morera,17/01/2012 10:47,Alto (> 8 mts),185.0,Grande,-68.8460239265,-32.8733854523,6,Residencial Norte,2694682.37982,1,muy alto
39470,Paraiso,11/11/2010 13:57,Alto (> 8 mts),280.0,Grande,-68.8555013981,-32.8692193858,6,Residencial Norte,2694682.37982,0,muy alto
17146,Morera,15/08/2011 11:10,Alto (> 8 mts),175.0,Grande,-68.8379284729,-32.8625872169,4,Cuarta Oeste,1173332.70145,0,muy alto
12413,Morera,21/01/2011 14:22,Alto (> 8 mts),150.0,Grande,-68.8484218991,-32.8672084423,6,Residencial Norte,2694682.37982,0,alto
22977,Fresno europeo,02/06/2011 11:16,Alto (> 8 mts),56.0,Mediano,-68.856966932,-32.8999729827,5,Residencial Sur,2423808.92355,0,bajo
29649,Morera,23/03/2011 19:00,Alto (> 8 mts),96.0,Grande,-68.843664241,-32.8932915809,2,Barrio Civico,2366816.36021,0,medio
18203,Morera,22/07/2011 09:07,Alto (> 8 mts),96.0,Grande,-68.8403632787,-32.8689512642,4,Cuarta Oeste,1173332.70145,1,medio
24945,Morera,09/02/2011 10:08,Alto (> 8 mts),142.0,Grande,-68.8369134552,-32.8969778168,2,Barrio Civico,2366816.36021,1,alto
37274,Morera,15/03/2011 09:42,Alto (> 8 mts),118.0,Grande,-68.8576553528,-32.8731841307,6,Residencial Norte,2694682.37982,0,alto
35841,Morera,03/03/2011 12:37,Alto (> 8 mts),120.0,Grande,-68.854498546,-32.8740702002,6,Residencial Norte,2694682.37982,0,alto
28409,Morera,28/02/2011 12:46,Alto (> 8 mts),150.0,Grande,-68.8469311873,-32.8903401434,2,Barrio Civico,2366816.36021,0,alto
28801,Fresno americano,04/10/2011 11:07,Alto (> 8 mts),147.0,Grande,-68.8483769044,-32.8856702939,1,Parque Central,1655357.93265,0,alto
47821,Morera,23/09/2011 14:20,Bajo (2 - 4 mts),18.0,Chico,-68.8261581601,-32.8734158234,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
36155,Pltano,04/04/2011 13:25,Alto (> 8 mts),135.0,Grande,-68.85171055,-32.8769394519,6,Residencial Norte,2694682.37982,1,alto
31122,Paraiso sombrilla,08/02/2011 08:45,Medio (4 - 8 mts),140.0,Grande,-68.8541774254,-32.8643255947,6,Residencial Norte,2694682.37982,0,alto
5135,Acacia SP,08/08/2011 11:10,Bajo (2 - 4 mts),12.0,Chico,-68.8433704732,-32.8695604281,4,Cuarta Oeste,1173332.70145,0,bajo
12929,Paraiso sombrilla,12/01/2011 13:43,Alto (> 8 mts),120.0,Grande,-68.8443558912,-32.864228196,4,Cuarta Oeste,1173332.70145,0,alto
7898,Jacarand,16/06/2011 09:29,Bajo (2 - 4 mts),30.0,Mediano,-68.8560808875,-32.8894855209,5,Residencial Sur,2423808.92355,0,bajo
27327,Pltano,25/10/2011 09:17,Alto (> 8 mts),180.0,Grande,-68.8355565572,-32.8901160658,3,Parque O'Higgins,1531146.02653,0,muy alto
28463,Morera,28/02/2011 08:36,Alto (> 8 mts),190.0,Grande,-68.8484167772,-32.8900655935,2,Barrio Civico,2366816.36021,1,muy alto
44825,Conifera,24/08/2011 11:51,Medio (4 - 8 mts),47.0,Mediano,-68.8243065073,-32.8696169899,4,Cuarta Este Área Fundacional,1822015.85685,1,bajo
21749,Morera,23/05/2011 11:19,Alto (> 8 mts),150.0,Grande,-68.8571779519,-32.8942937446,5,Residencial Sur,2423808.92355,1,alto
19490,Paraiso,18/07/2011 10:15,Medio (4 - 8 mts),87.0,Grande,-68.8388555493,-32.8722020128,4,Cuarta Oeste,1173332.70145,0,medio
1741,Jacarand,21/11/2011 12:15,Medio (4 - 8 mts),28.0,Mediano,-68.8726825724,-32.8784111152,7,Residencial Parque,1786336.08966,0,bajo
7706,Fresno americano,23/05/2011 13:15,Medio (4 - 8 mts),110.0,Grande,-68.8509206442,-32.8840962207,1,Parque Central,1655357.93265,1,medio
6032,Ligustro,20/04/2011 10:25,Bajo (2 - 4 mts),180.0,Grande,-68.848867315,-32.8861964523,1,Parque Central,1655357.93265,0,muy alto
4495,Prunas,29/07/2011 10:32,Bajo (2 - 4 mts),30.0,Mediano,-68.8393366069,-32.8672882088,4,Cuarta Oeste,1173332.70145,0,bajo
12015,Morera,07/04/2010 12:06,Medio (4 - 8 mts),135.0,Grande,-68.8527026481,-32.8669723965,6,Residencial Norte,2694682.37982,0,alto
26230,Fresno europeo,19/10/2011 09:57,Bajo (2 - 4 mts),44.0,Mediano,-68.8302117433,-32.8884303347,3,Parque O'Higgins,1531146.02653,0,bajo
34677,Morera,31/03/2011 09:16,Alto (> 8 mts),142.0,Grande,-68.8496303704,-32.8762379756,6,Residencial Norte,2694682.37982,0,alto
25029,Fresno europeo,15/02/2011 08:47,Medio (4 - 8 mts),130.0,Grande,-68.8358645175,-32.8969229741,2,Barrio Civico,2366816.36021,0,alto
33118,Pltano,27/06/2011 11:45,Alto (> 8 mts),195.0,Grande,-68.8537414437,-32.8903173846,5,Residencial Sur,2423808.92355,0,muy alto
23381,Fresno americano,28/01/2011 09:35,Alto (> 8 mts),210.0,Grande,-68.8494100309,-32.9025212126,2,Barrio Civico,2366816.36021,0,muy alto
29773,Ligustro,15/03/2011 09:14,Alto (> 8 mts),88.0,Grande,-68.8413531178,-32.8931827215,2,Barrio Civico,2366816.36021,0,medio
15305,Acer,17/11/2011 13:13,Medio (4 - 8 mts),88.0,Grande,-68.8592016608,-32.8699545901,6,Residencial Norte,2694682.37982,0,medio
20923,Fresno europeo,24/05/2011 13:05,Medio (4 - 8 mts),95.0,Grande,-68.8608493238,-32.8946322309,5,Residencial Sur,2423808.92355,0,medio
41530,Morera,04/05/2011 09:42,Bajo (2 - 4 mts),70.0,Grande,-68.8388789995,-32.8781407773,1,Parque Central,1655357.93265,0,medio
13471,Fresno europeo,03/02/2011 09:24,Bajo (2 - 4 mts),26.0,Mediano,-68.8522270482,-32.8633677191,6,Residencial Norte,2694682.37982,0,bajo
